scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,242.92,7056.641837888241,7056.641739130435,0.033239791942465124,10.56,0,,,,13.226270300103351,16.53283787512919
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.3735845628008181,0.37201421772905185,2.511615571098513e-05,0.1175,0,,,,2.5241986999753863,3.155248374969233
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.3735845628008181,0.37201421772905185,2.511615571098513e-05,0.1175,0,,,,2.524558699922636,3.155698374903295
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,Recon,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,3.835,0.3735845628008181,0.37201421772905185,2.511615571098513e-05,0.1175,0,,,,2.525429700035602,3.1567871250445023
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,42,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,3781.5427704865597,3781.5423641304346,0.033797281995239035,10.965,0,0.2948939800262451,0.0,1769.0,13.959820699878037,17.449775874847546
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2024,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,3781.4972090534766,3781.496793478261,0.03379698064134544,10.96375,0,0.25000879168510437,0.0,1450.0,13.735160700045526,17.168950875056908
class,cicids2017_distrinet,ft_transformer,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,BruteForce,2026,800,3,3,800,0.00375,0.00375,0.0,1.0,3,3,0.00375,0.00375,253.0,3781.461947670048,3781.46152173913,0.03379675668576901,10.96375,0,0.30006757378578186,0.0,2620.0,13.754868399817497,17.19358549977187
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,42,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,1.2318058912814447,1.162082472585211,0.00031697081280525065,2.8,0,,,,2.7006456998642534,3.3758071248303168
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2024,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,1.221930356775931,1.1519899581471646,0.0003161637110316251,2.77625,0,,,,2.4483175999484956,3.0603969999356195
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DoS,2026,800,0,0,800,0.0,0.0,0.0,1.0,0,0,0.0,0.0,235.045,1.2463480275572827,1.1759978086497085,0.000325317369622565,2.90125,0,,,,2.6272595999762416,3.284074499970302
class,cicids2018_distrinet,mlp-s42,prim_pgd_p75_targeted,Prim-PGD targeted→Benign,targeted,p75,DDoS,42,800,4,4,800,0.005,0.005,0.0,1.0,4,4,0.005,0.005,240.085,1147.245638356799,1146.8592760016147,0.02724184796532642,10.75625,0,0.8859379589557648,0.0,1521054.0,2.593363600084558,3.2417045001056977
