scope,dataset,victim,condition,method,objective,budget,source_class,seed,n,raw_successes,valid_successes,validator_passes,raw_asr,valid_asr,validity_gap_pp,validator_pass_rate,raw_targeted_benign_successes,valid_targeted_benign_successes,raw_targeted_benign_asr,valid_targeted_benign_asr,mean_model_evaluations,mean_l2_robust_scaled,mean_linf_robust_scaled,mean_l2_train_minmax,mean_features_modified,max_modified_outside_mask,median_primitive_cost_valid,median_p_valid,median_delay_valid,runtime_seconds,ms_per_flow
victim,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,2371,10,10,0.7409375,0.003125,73.78125,0.003125,1566,5,0.489375,0.0015625,24.02125,1612639.8076906842,1611487.731552436,2002.8470079163578,19.82375,0,,,,45.070974299917,14.084679468724062
victim,cicids2018_distrinet,cnn-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,2471,11,12,0.7721875,0.0034375,76.875,0.00375,1779,5,0.5559375,0.0015625,24.02125,797992.7503878262,796281.6186784899,989.7351826408843,19.663125,0,,,,45.097506899852306,14.092970906203846
victim,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,42,3200,335,0,1,0.1046875,0.0,10.46875,0.0003125,329,0,0.1028125,0.0,24.93625,2356783.037040721,2354251.875268157,2924.559585240196,20.2265625,0,,,,85.03947630012408,26.574836343788775
victim,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2024,3200,310,0,0,0.096875,0.0,9.6875,0.0,295,0,0.0921875,0.0,24.93625,2922617.8743406003,2920033.83768282,3626.139185008761,20.2009375,0,,,,85.48250069981441,26.713281468692003
victim,cicids2018_distrinet,ft_transformer-s42,capgd_prim_support,CAPGD-PrimSupport,untargeted,native,ALL,2026,3200,290,0,1,0.090625,0.0,9.0625,0.0003125,286,0,0.089375,0.0,24.93625,1399012.8312669648,1396578.7558317261,1731.852933035677,20.1446875,0,,,,84.25337420008145,26.329179437525454
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,1645,0,0,0.5140625,0.0,51.40625,0.0,1285,0,0.4015625,0.0,40.0,1260.1194248564927,1241.0212510777299,0.19930613146220555,20.7328125,0,,,,34.55000919988379,10.796877874963684
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,1679,0,0,0.5246875,0.0,52.46875,0.0,1276,0,0.39875,0.0,40.0,1862.3585364962344,1840.4592087355993,0.16938370565098496,20.61875,0,,,,33.97706770035438,10.617833656360744
victim,cicids2017_distrinet,mlp,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,1553,0,0,0.4853125,0.0,48.53125,0.0,1167,0,0.3646875,0.0,40.0,599.4533267371762,580.0272709372217,0.19893788007271934,20.609375,0,,,,33.316159499809146,10.411299843690358
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,2032,0,0,0.635,0.0,63.5,0.0,1504,0,0.47,0.0,40.0,1173.06291621895,1151.5521482525278,0.1986008301163514,21.0853125,0,,,,33.63090460002422,10.50965768750757
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,1926,0,0,0.601875,0.0,60.18750000000001,0.0,1387,0,0.4334375,0.0,40.0,1826.2782615801386,1801.6062292014424,0.1680910268046353,20.9384375,0,,,,33.463214699644595,10.457254593638936
victim,cicids2017_distrinet,cnn,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2026,3200,1842,0,0,0.575625,0.0,57.56250000000001,0.0,1205,0,0.3765625,0.0,40.0,636.9824379056633,612.9601385498913,0.19847077599122953,20.94375,0,,,,32.8980682999827,10.280646343744593
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,42,3200,686,0,0,0.214375,0.0,21.4375,0.0,650,0,0.203125,0.0,40.0,1162.2313506300984,1146.7291326286056,0.19936725881199835,21.339375,0,,,,42.78996609989554,13.371864406217355
victim,cicids2017_distrinet,ft_transformer,cpgd_prim_support,C-PGD-PrimSupport,untargeted,native,ALL,2024,3200,703,0,0,0.2196875,0.0,21.96875,0.0,641,0,0.2003125,0.0,40.0,1865.4655098313722,1850.438592561481,0.16855197529322102,21.21875,0,,,,41.07240550057031,12.835126718928223
